"chromosome"	"start.pos"	"end.pos"	"Bf"	"N.BAF"	"sd.BAF"	"depth.ratio"	"N.ratio"	"sd.ratio"	"CNt"	"A"	"B"	"LPP"
"chr17"	53286130	54783548	0.0856666192852249	1173	0.0381305014646436	0.61355161024956	31725	0.161797383531147	2	2	0	-6.84048230978166
"chr17"	54786407	56250646	0.0836514668242301	1315	0.0504651068340531	0.634161171791336	31179	0.169542837280732	2	2	0	-6.74809575494302
"chr17"	56252438	56577858	0.0730685066172882	234	0.0282646112116581	0.672849451304667	6861	0.169228765192149	2	2	0	-6.77953903157824
"chr17"	56581253	56895885	0.103525069986162	111	0.059828864593046	0.655776273775652	6555	0.145357074165356	2	2	0	-6.82603509294022
"chr17"	56903620	58569548	0.0774449540819961	1092	0.0353656734922621	0.673801155227937	35194	0.165203000946462	2	2	0	-6.79667697601749
"chr17"	58570060	59982791	0.073467815145296	788	0.033914122137984	0.705447149004642	29499	0.175947646517885	2	2	0	-6.95451849035585
"chr17"	59998643	60144638	0.09689759693351	52	0.0593682553524166	0.674749065691357	2513	0.180691076862149	2	2	0	-6.78600305772336
"chr17"	60146069	60707277	0.0742855071233788	91	0.0352743062139665	0.69155698537269	11484	0.147596801326083	2	2	0	-6.81707958634875
"chr17"	60710617	60760340	0.0660537144760379	75	0.0321094805118167	0.665462508527974	1097	0.210303400849848	2	2	0	-6.84476284489948
"chr17"	60760576	61120724	0.070209614555993	303	0.0305287845825219	0.697981562490128	7595	0.193110194450794	2	2	0	-6.82755513212801
"chr17"	61143483	61188557	0.0796814660413986	61	0.0339374786779512	0.631403477261991	993	0.184047163581138	2	2	0	-6.73354956661603
"chr17"	61191896	62917101	0.0736346758562535	938	0.0414934998649975	0.680672438874509	36212	0.163997843188078	2	2	0	-6.84559940918527
"chr17"	62929524	64389774	0.0766617903744544	577	0.0458219672372795	0.673745086965026	30305	0.150042950397125	2	2	0	-6.8002160889915
"chr17"	64389775	64761028	0.0741623582186389	202	0.0359810851797822	0.700201523572842	7796	0.171649979280357	2	2	0	-6.79596108651129
"chr17"	64762974	64812195	0.0793065754917026	27	0.0255362989507596	0.676629612395828	1029	0.143525744896933	2	2	0	-6.73638582351377
"chr17"	64818016	64922482	0.307556901731139	56	0.175604801838023	0.695463627789561	1925	0.158938237071144	3	2	1	-6.95732576829706
"chr17"	64923543	65152355	0.0868600941673842	48	0.0646150494074645	0.683369523302262	4745	0.142330641282631	2	2	0	-6.76016918607351
"chr17"	65155433	65499761	0.0776698408240189	135	0.0305806494274236	0.659675436629917	7171	0.148061098529791	2	2	0	-6.74016904123287
"chr17"	65499968	65500310	0.335910129792667	10	0.0842997298005423	0.678970359419547	18	0.150596417771976	6	4	2	-6.74547252195023
"chr17"	65502117	65908767	0.0778529588867479	249	0.0396114917811044	0.66030890657869	8576	0.162067396902376	2	2	0	-6.73874911976926
"chr17"	65909118	65976966	0.0717432208824187	252	0.038647473468053	0.753073218509696	1660	0.271338581432833	2	2	0	-6.7730875406575
"chr17"	65976981	66865775	0.0738267591392757	1030	0.0437897177570816	0.674412478180115	19187	0.190332056885806	2	2	0	-6.77051026493551
"chr17"	66869603	66959905	0.0701858086057143	118	0.0261546509918685	0.631982130775065	1966	0.185394965972055	2	2	0	-6.81728352859966
"chr17"	66963551	67280025	0.0734084653002485	118	0.0275338583658677	0.677712828376617	6569	0.158402447163813	2	2	0	-6.7836926411442
"chr17"	67283815	67492867	0.0752110446809694	126	0.0367128306795858	0.671654368387328	4432	0.158496083025169	2	2	0	-6.75031755223063
"chr17"	67492969	67774459	0.0788231933804602	162	0.04256393676015	0.68564114433941	5929	0.167856116057493	2	2	0	-6.7537768943524
"chr17"	67778803	68553657	0.0777092847339858	448	0.0425176090430684	0.677526168598577	16308	0.166762481216371	2	2	0	-6.77050177200425
"chr17"	68553685	68554746	0.347332788612149	9	0.132148380407951	0.6200708923151	36	0.258639572709647	3	2	1	-6.73524997722437
"chr17"	68556002	69531453	0.0753996023647089	578	0.0422201078228447	0.659562473938244	20460	0.162661560510316	2	2	0	-6.74855433987163
"chr17"	69532581	69996828	0.0957555844933236	449	0.0559607604074232	0.613853815066601	9926	0.1674949591014	2	2	0	-6.80725032282058
"chr17"	69998817	70772361	0.0776601799684607	681	0.0426234001596287	0.661838830098207	16279	0.179799810335594	2	2	0	-6.74238974996356
"chr17"	70786500	70907128	0.0693831030484344	94	0.034662711176411	0.632370146448053	2547	0.169415225113992	2	2	0	-6.79014147300312
"chr17"	70907804	71432363	0.0743079398446713	283	0.0403573700145046	0.661659932667889	11014	0.158801313300602	2	2	0	-6.75136990172715
"chr17"	71451404	71861230	0.085452427305787	284	0.0406558037509939	0.647610320894821	8573	0.163384544883311	2	2	0	-6.74379420461496
"chr17"	71871731	72039973	0.0748083086502173	131	0.0551107633945132	0.685386553130005	3542	0.175605616783524	2	2	0	-6.74931419374848
"chr17"	72059219	72127939	0.0771010236819706	53	0.0356316423033878	0.650179601196586	1454	0.16607949934252	2	2	0	-6.73705327540748
"chr17"	72129641	72356396	0.0687273319083314	195	0.0518866686267191	0.670328100877978	4813	0.168530413831393	2	2	0	-6.76733657996696
"chr17"	72356852	72687412	0.0804942880427638	277	0.0424796943683869	0.652576190532789	7053	0.170572802653712	2	2	0	-6.73364229430033
"chr17"	72687904	73401473	0.0707112146012133	600	0.0390849957761889	0.673621537122407	13247	0.177429003629759	2	2	0	-6.78908355564472
"chr17"	73403045	73405238	0.349996295078678	9	0.0494042283390579	0.756558672962252	53	0.264101820152451	3	2	1	-6.73473587610316
"chr17"	73426286	73706526	0.0691358093191434	359	0.0274124423276497	0.682595105645087	6068	0.191198239024281	2	2	0	-6.83920545732841
"chr17"	73706854	73837862	0.115321951360887	165	0.0774214157049333	0.634456378874463	2833	0.17609107810416	2	2	0	-6.85629681933132
"chr17"	73839192	74069752	0.0695419851144158	233	0.027435583197663	0.682876961772783	4964	0.179900733756284	2	2	0	-6.83159904248922
"chr17"	74074015	74180487	0.0800346566815395	121	0.032299617478481	0.628159474309425	2306	0.169260277792608	2	2	0	-6.73494264239429
"chr17"	74182109	74511781	0.0725473463323937	153	0.0499233313120021	0.687488773252946	6903	0.157975686214566	2	2	0	-6.77570159857125
"chr17"	74513745	74811037	0.128179975108789	165	0.100061920223369	0.675373148045111	6248	0.158718035661828	2	2	0	-6.88215156871281
"chr17"	74813340	75753582	0.0846949582675695	292	0.0694969783719009	0.706412575167074	19564	0.151203504526003	2	2	0	-6.92147937971655
"chr17"	75755284	76459919	0.0784033674893292	562	0.0337970833492364	0.689187499526892	14924	0.176502899776474	2	2	0	-6.7884860111035
"chr17"	76460344	77634060	0.0798092020820171	1393	0.0543605059269352	0.695444125168034	25600	0.195324522921813	2	2	0	-6.82843784970582
"chr17"	77635596	79649667	0.076692349912861	2089	0.0421720804600484	0.676689727079904	43324	0.183303105654985	2	2	0	-6.80909731754616
"chr17"	79652574	79701600	0.33155781488297	25	0.122498122434591	0.676003077038361	1025	0.1280080067061	3	2	1	-6.91382565659339
"chr17"	79755355	80272935	0.0822391474875758	557	0.0541370610337178	0.682405359738846	11164	0.188862594366772	2	2	0	-6.75890445621197
"chr17"	80274628	80315847	0.2919163991591	28	0.097077425053544	0.668765515598786	851	0.151184543097995	3	2	1	-7.06157191935254
"chr17"	80319669	80352753	0.0579517357589642	25	0.021647324699987	0.690574742779441	705	0.159546844808243	3	3	0	-6.79911287604501
"chr17"	80355327	80355767	0.342246327560013	15	0.0796460622886985	0.890451237477744	25	0.40673229525082	6	4	2	-6.73382691334404
"chr17"	80356956	80742661	0.0820407613266596	475	0.0611564817210381	0.680247116379276	8406	0.195941168171201	2	2	0	-6.74894972805502
"chr17"	80743711	80744875	0.311435874991075	32	0.108934946553643	0.204950604676326	66	0.143208778754496	3	2	1	-6.89078826157864
"chr17"	80744934	80871598	0.0722125139374493	234	0.0449662692668241	0.707327409683454	2828	0.22312499462475	2	2	0	-6.76317487898973
"chr17"	80875776	80876993	0.343220983340807	20	0.112530978191037	0.733120728184585	44	0.264695783537272	3	2	1	-6.73721703595329
"chr17"	80880167	82149263	0.0894578384370522	864	0.081523759694033	0.709550098983004	25695	0.172619160501482	2	2	0	-6.9523413487184
"chr17"	82150157	82151438	0.34891273250523	32	0.0825693989633041	0.759672307576934	57	0.269846858546971	3	2	1	-6.73425422246464
"chr17"	82154245	82970616	0.0975835266784053	810	0.0841321323775469	0.691346884954342	17548	0.185148493276108	2	2	0	-6.82174799563818
"chr17"	82971638	83004762	0.317067269947039	37	0.122190093374704	0.680210153389915	674	0.155645477587683	3	2	1	-6.85480422344967
"chr17"	83010002	83135686	0.132733780761125	299	0.130064860978371	0.69256853569823	2886	0.265440735357028	2	2	0	-6.83504561216329
"chr17"	83138569	83247226	0.190434948205642	119	0.132552762039869	0.639705649287137	1988	0.206410805760074	2	2	0	-7.12317119475644
"chr18"	10333	79629	0.335137039414604	129	0.14123848653083	0.739716826490368	1069	0.214254385483266	3	2	1	-6.78372643396015
"chr18"	80525	106599	0.124268566424277	52	0.111695737531946	0.699597069941864	602	0.233259846830558	2	2	0	-6.82757247148955
"chr18"	106877	112269	0.358353550267813	111	0.0966761211451535	0.474741359382264	265	0.258022589716265	3	2	1	-6.75670354465536
"chr18"	113307	7392514	0.0803972539002521	7143	0.0431776127351118	0.636947329126361	152972	0.179267307597926	2	2	0	-6.765127377866
"chr18"	7392614	7923383	0.0838738386099739	247	0.042807006603565	0.60606546220748	11085	0.13897921303992	2	2	0	-6.80699132012064
"chr18"	7943544	8098283	0.0765297887754573	135	0.0316853536553268	0.653319389580796	3233	0.176411701181682	2	2	0	-6.74053743656008
"chr18"	8105824	8516936	0.0760135115323773	302	0.0323833480068969	0.633178179923242	8721	0.157886727046666	2	2	0	-6.74663260324296
"chr18"	8516946	10405987	0.07657460902604	1710	0.038544899715853	0.662898723254817	40300	0.178730620502719	2	2	0	-6.75906690782103
"chr18"	10406726	10711751	0.0911419781137306	555	0.0514049519639396	0.605638075911169	6795	0.197488929980704	2	2	0	-6.78130865000284
"chr18"	10715166	10785103	0.0737893673329229	98	0.0293693586200338	0.659446737889371	1514	0.194519827434349	2	2	0	-6.7602009778069
"chr18"	10785388	10808725	0.0820787481794195	48	0.0272953377153115	0.599698778963054	528	0.204758136827482	2	2	0	-6.73840084627147
"chr18"	10808883	10845828	0.0748045615041601	48	0.0291411337075081	0.680888333440967	800	0.182911526364103	2	2	0	-6.75382398224813
"chr18"	10846269	10879505	0.0830263939345887	48	0.0331833238046372	0.610047129324984	729	0.186617612472929	2	2	0	-6.73996083488594
"chr18"	10883490	10935311	0.0775816642003049	92	0.0302099102372194	0.658176757451442	1142	0.20173983891485	2	2	0	-6.73712020801584
"chr18"	10938030	11118495	0.084081742948002	244	0.0427520244749628	0.610145852792261	3944	0.180073588258038	2	2	0	-6.74984138736165
"chr18"	11126204	11556447	0.0763875386428861	381	0.0321907705830961	0.663273342585168	9156	0.177640914645227	2	2	0	-6.74574919386533
"chr18"	11556945	11608774	0.0842231020301514	45	0.0288204472869208	0.657964748597149	1098	0.174483923621804	2	2	0	-6.74614999641264
"chr18"	11610333	11644993	0.377435714718922	24	0.135026218602703	0.654068795754019	688	0.148911733481633	3	2	1	-6.8604392039684
"chr18"	11647864	11880206	0.0910596467169337	113	0.0797641365394004	0.664925254075491	4845	0.162737284564578	2	2	0	-6.7485358046241
"chr18"	11880437	11904319	0.0905704888365321	40	0.0364684531742584	0.61485386399649	536	0.193282079098688	2	2	0	-6.78395525679561
"chr18"	11907760	11953188	0.0714660418580502	133	0.0287261030286969	0.731260180356366	1069	0.236889803946177	2	2	0	-6.79288909245605
"chr18"	11955988	12014596	0.0851567681387059	160	0.0325426087406618	0.604152483786352	1367	0.22094010567889	2	2	0	-6.75138144131209
"chr18"	12014622	12084435	0.0730883181230674	77	0.0312228993904014	0.673043751522409	1505	0.183310751822581	2	2	0	-6.7643000569629
"chr18"	12086253	12094458	0.421760962696481	87	0.103893258404675	0.751027221934108	291	0.204524869755782	2	1	1	-6.77964001070683
"chr18"	12096715	13935841	0.0853388290350082	1602	0.0607076180406282	0.663248490079803	39079	0.174844250026255	2	2	0	-6.76025018453886
"chr18"	13938347	14169829	0.0866861878783437	92	0.0500521610387964	0.636334757301078	4700	0.144149028066199	2	2	0	-6.74548881598562
"chr18"	14172383	14183841	0.319474503753226	48	0.169496370178084	0.733792907301492	320	0.19586417705204	3	2	1	-6.76407585167325
"chr18"	14185778	14304845	0.102194812455022	134	0.0909846238278174	0.654453595223508	2581	0.186136100077492	2	2	0	-6.76878903993684
"chr18"	14305087	14327562	0.153499113378975	129	0.0833534636538925	0.549340953446224	588	0.251214674016728	1	1	0	-6.78479290829523
"chr18"	14327848	14450427	0.0989595652241048	222	0.0784049510549212	0.651156746112228	2693	0.213415761312888	2	2	0	-6.76796326371872
"chr18"	14454696	14569565	0.411836819826418	155	0.0828644164930721	0.688840540557874	2568	0.191503347676875	2	1	1	-6.86506406461208
"chr18"	14570616	14753436	0.0801734252979358	246	0.048572891451633	0.642591590343929	3841	0.217713237791614	2	2	0	-6.7331369496794
"chr18"	14754548	15167745	0.102958949490919	376	0.0952431261457444	0.652854903714962	8618	0.182897443521422	2	2	0	-6.76831434738262
"chr18"	15168170	18480468	0.310035912976187	1212	0.14281842416009	0.654182291402911	18127	0.266066637796689	2	1	1	-7.26368750366114
"chr18"	18503924	20940024	0.281661450083098	649	0.153033097748947	0.671191366957318	7612	0.314201880910292	2	1	1	-7.40334252593064
"chr18"	20947821	21906381	0.0850367038864084	247	0.0468131528674685	0.685390980973907	19790	0.152471126549459	2	2	0	-6.82177885742985
"chr18"	21906764	22144003	0.0659745244525943	295	0.0325674076784096	0.713253455285711	5169	0.205636972881593	2	2	0	-6.87437257271486
"chr18"	22148844	26873566	0.078902355664012	2854	0.0440208598315584	0.649687671415761	95420	0.162143974144444	2	2	0	-6.73550022567669
"chr18"	26873767	28656562	0.0874633230475073	1667	0.042930572152812	0.599973129241335	38070	0.163548353626462	2	2	0	-6.96911103526706
"chr18"	28657014	29015218	0.0811312886804737	299	0.0369824004316217	0.623893113212232	7555	0.178256457192534	2	2	0	-6.74239011140589
"chr18"	29016284	29912673	0.088390197496285	754	0.0465695158919815	0.600781117987597	18983	0.161142761272034	2	2	0	-6.86331438920971
"chr18"	29914287	30418707	0.0788877947441447	455	0.0335353198767667	0.635235702044421	10714	0.175180106195368	2	2	0	-6.73692099973395
"chr18"	30419432	30505200	0.0933499925500855	174	0.0407347196817285	0.588947605611877	1912	0.194675237970723	2	2	0	-6.80865076669757
"chr18"	30506067	31010398	0.074387913219749	327	0.0354779870742041	0.650806721714961	10575	0.166149461064751	2	2	0	-6.74844598311304
"chr18"	31011426	31737370	0.0873307391591416	476	0.045671236896971	0.638747981796181	15331	0.160034584814129	2	2	0	-6.75111367412232
"chr18"	31738266	31959233	0.0705560965929238	131	0.0373119965311944	0.666539970464123	4654	0.171175766964937	2	2	0	-6.77534013622387
"chr18"	31959577	32215780	0.0948956860540227	223	0.0503293700480706	0.650475801307351	5505	0.171684936291597	2	2	0	-6.78525904317446
"chr18"	32217958	32303877	0.0675472380121916	58	0.0289413742900285	0.682898240731936	1820	0.181297368573633	2	2	0	-6.84681128057511
"chr18"	32304769	35754499	0.0831158518710621	1825	0.0438442928114539	0.638835350027407	72043	0.155120889056159	2	2	0	-6.7493252221304
"chr18"	35766263	36695256	0.0759207976151486	590	0.0381854199354435	0.65334759068378	19575	0.161928241439273	2	2	0	-6.74202262838216
"chr18"	36698691	37488496	0.0789938417568042	298	0.0373695779602199	0.64134300909453	16361	0.145447634822709	2	2	0	-6.73509487847183
"chr18"	37491164	40104003	0.0870648809964797	1096	0.0530273024930148	0.605379841954283	54156	0.139976631134665	2	2	0	-7.07553543425184
"chr18"	40105089	40232433	0.0794022861624512	162	0.0316159061884402	0.650668197197748	2750	0.187408917487353	2	2	0	-6.73332415403422
"chr18"	40235955	40436247	0.0832653906895868	327	0.0381908212357847	0.587303552661423	4419	0.188606401604395	2	2	0	-6.76872198576102
"chr18"	40436854	40497713	0.0756395522839871	99	0.0278110841346057	0.633868665696386	1341	0.189478166022605	2	2	0	-6.74819592916596
"chr18"	40498382	41134969	0.086390993370222	498	0.0482696137249611	0.585062487588983	13321	0.153373243375386	2	2	0	-6.90277009593543
"chr18"	41139108	42919728	0.0808903976595568	627	0.045494774178825	0.608117402654573	36694	0.140470978912923	2	2	0	-6.93270647928848
"chr18"	42920061	43908575	0.085070545562447	613	0.035215822199885	0.607977852909296	20678	0.150689159711537	2	2	0	-6.84400820907026
"chr18"	43910668	44244380	0.0756167746030609	117	0.0504669545185661	0.638969199358924	6879	0.146183933087568	2	2	0	-6.73896415613534
"chr18"	44246758	45279136	0.078973386498412	841	0.0379591859259525	0.614836065542749	21880	0.15931989407307	2	2	0	-6.79562445805184
"chr18"	45288410	45758576	0.0767660011101969	334	0.0320233969160964	0.662682057089326	5265	0.196991124532877	2	2	0	-6.7434211715167
"chr18"	45758661	46438205	0.0751304424078868	648	0.0326198390956717	0.652152564974316	14575	0.172607674740656	2	2	0	-6.74731916295439
"chr18"	46438296	46733194	0.0735262753674336	319	0.0289594368329931	0.643727477612414	6348	0.171676706793093	2	2	0	-6.76305218615589
"chr18"	46734106	47957219	0.0827143041842925	829	0.0387973952041787	0.625759871571301	24555	0.159344231957748	2	2	0	-6.76748742841507
"chr18"	47958569	49066038	0.0751038825169959	621	0.0412185624746075	0.666729081000109	15268	0.175271033796469	2	2	0	-6.76129453600807
"chr18"	49067094	49067438	0.395079408839691	9	0.0979656969442763	0.58251650807577	17	0.113988357248604	5	3	2	-6.75341021952786
"chr18"	49070437	49821952	0.0773344283257992	557	0.0525507369158829	0.668684316258217	15876	0.175291397993912	2	2	0	-6.75073771504764
"chr18"	49823369	49824478	0.415785465029902	12	0.0780178689710753	0.760591698762883	36	0.117180446930608	5	3	2	-6.7637757556094
"chr18"	49824800	52767734	0.0840303689038225	1954	0.0515174319294473	0.632863416680648	61884	0.158986547949405	2	2	0	-6.76979608733775
"chr18"	52769279	52868666	0.0819516540812307	349	0.0354861415921898	0.669223206902622	2424	0.245941751544586	2	2	0	-6.73597574572367
"chr18"	52868949	53380748	0.0912182961849694	719	0.0421787110008538	0.594819434114759	11198	0.180704733391585	2	2	0	-6.84049979904288
"chr18"	53382858	53795106	0.0785758084691885	381	0.0346528388878799	0.636994562072331	8788	0.172726548609537	2	2	0	-6.73599669424236
"chr18"	53796348	54535048	0.0834881150898607	1000	0.0403338222490408	0.626057858188123	16085	0.18964996633156	2	2	0	-6.75060106327426
"chr18"	54536425	54538238	0.368927635119092	35	0.0888253692279824	0.664079285040647	51	0.173548935292546	3	2	1	-6.75851325378399
"chr18"	54538498	54755123	0.0870648154555394	205	0.0348410100712272	0.62863864857634	4629	0.170273521320226	2	2	0	-6.76120801913422
"chr18"	54761488	57588814	0.0778852376910886	1619	0.0441923727933655	0.647055027961568	59261	0.160364619966027	2	2	0	-6.73441830020021
"chr18"	57589894	58382557	0.0854857191719063	859	0.0547376736967417	0.645999806455406	17131	0.180001278078249	2	2	0	-6.73906240607064
"chr18"	58383635	58549966	0.0803614897295468	99	0.0526948563622068	0.653155334521431	3492	0.156898493075926	2	2	0	-6.73344096223576
"chr18"	58550325	58550619	0.332507454268845	17	0.0647296981572555	0.802058452051605	24	0.148748961754993	9	6	3	-6.75178972111772
"chr18"	58551122	58786994	0.0751234346656018	253	0.0339541283875282	0.670408276190357	5106	0.186001053134058	2	2	0	-6.75064673645444
"chr18"	58787669	59108428	0.0691292142979568	327	0.0259088127934173	0.684969913484686	6868	0.18641445823837	2	2	0	-6.85506390205746
"chr18"	59161446	60065457	0.0839879439049457	990	0.0499255481172918	0.646707656484065	19397	0.182390999053362	2	2	0	-6.73684588135039
"chr18"	60066869	60449889	0.0748177031345755	443	0.0353362703534522	0.667083991389615	8242	0.191147777996897	2	2	0	-6.75190656379966
"chr18"	60450734	63168545	0.0794501603269197	1597	0.0447579864512894	0.646630962487226	56816	0.16036127605642	2	2	0	-6.73312808301708
"chr18"	63169311	63218815	0.275099961980683	24	0.159380134188402	0.650071306079785	1036	0.13788773045511	3	2	1	-7.05066751204331
"chr18"	63221568	63972197	0.0869308969999548	777	0.0565312302692434	0.642785087442655	16130	0.178786820255229	2	2	0	-6.74257573555805
"chr18"	63974662	64340571	0.0829410721279461	162	0.0783106416188263	0.655344210918964	7592	0.154738127124086	2	2	0	-6.73544023487754
"chr18"	64340705	64442831	0.0905647266963921	140	0.0399590199894847	0.604805085914615	2249	0.179359787908258	2	2	0	-6.78322187093103
"chr18"	64442927	64786050	0.0768335430712589	546	0.0372062399528255	0.662658815351634	7575	0.209439621197719	2	2	0	-6.74012894875242
"chr18"	64786341	65364664	0.0817924962462142	637	0.0368419623348057	0.627671814641461	12439	0.177924134654966	2	2	0	-6.74433386866183
"chr18"	65368836	66316916	0.0842683579838976	778	0.0429349671829395	0.613891399466146	19942	0.167607580388167	2	2	0	-6.79375135737085
"chr18"	66318769	66894406	0.0774438113992767	617	0.0320021318441253	0.65007733421072	12370	0.187699428524853	2	2	0	-6.73711715690149
"chr18"	66895152	68240699	0.0803455704600807	1085	0.0408074543763941	0.616512170938523	28596	0.166006308294734	2	2	0	-6.79983739006229
"chr18"	68241097	73846047	0.0815803561881404	5107	0.0449626085728399	0.630535760626217	117509	0.17329215284506	2	2	0	-6.80579590437199
"chr18"	73846166	74164938	0.0729305831997289	311	0.0363213638059932	0.63547190420729	6823	0.171222089228501	2	2	0	-6.75775498583908
"chr18"	74165500	77230022	0.0873897165450482	2561	0.0605648661882435	0.622627740096238	65001	0.162558035851627	2	2	0	-6.84146097258619
"chr18"	77230466	77372766	0.080618184421568	323	0.0407253786709968	0.59959184386613	3251	0.203361077686116	2	2	0	-6.74501518352339
"chr18"	77372963	77375242	0.303111287498076	9	0.157667195207007	0.683738273039527	55	0.243964861961828	7	5	2	-6.76047760158965
"chr18"	77375298	77701349	0.0818131270510041	346	0.0545555501356093	0.635262421110133	7023	0.182582254806264	2	2	0	-6.73559897480491
"chr18"	77701818	77941567	0.0866562499617064	293	0.0522423394117286	0.591356913000454	5190	0.175795171850397	2	2	0	-6.77992974814381
"chr18"	77957454	78010247	0.300254422631954	32	0.127670659820619	0.604641653865684	1108	0.120666026967877	3	2	1	-7.1881034437894
"chr18"	78026202	78084725	0.0748742107369559	90	0.0346426378838356	0.647536082851128	1286	0.182645739462009	2	2	0	-6.74616529246003
"chr18"	78084963	78876358	0.104065729574486	1077	0.0884919732092544	0.599915140664039	17168	0.178574577412087	2	2	0	-6.86031557665349
"chr18"	78879465	79327981	0.249089524319786	184	0.14868284934303	0.606467229420699	9278	0.136033193304822	2	2	0	-7.48292772998929
"chr18"	79327982	79587877	0.109989672346794	454	0.0956466254718119	0.609744066336688	5712	0.195328935036223	2	2	0	-6.80563871569056
"chr18"	79588358	79633921	0.260703398604606	81	0.142025036916422	0.59302782691524	1069	0.178884232116992	4	3	1	-7.12496828336433
"chr18"	79633923	80262811	0.138936156190447	525	0.118378902351694	0.607768146746607	13246	0.149393209955062	2	2	0	-6.94304831651479
"chr19"	71178	160565	0.329317117581773	25	0.101788997440784	1.12828642635989	383	0.253454264259241	3	2	1	-6.79782810157169
"chr19"	182965	295554	0.165079868932999	116	0.101227187816433	0.635116170378335	1504	0.203093818605725	2	2	0	-7.12998860998728
"chr19"	301073	351865	0.306619879341798	57	0.121459996302299	0.673485233721549	1075	0.14569500897969	3	2	1	-6.95079777930905
"chr19"	351891	871033	0.122056260930695	943	0.106708515060831	0.678264895194137	11508	0.217646410997639	2	2	0	-6.83955873030649
"chr19"	871854	892909	0.344879272614601	29	0.107702930239924	0.728911371871172	461	0.145560633675511	3	2	1	-6.76735834119796
"chr19"	892916	1140260	0.0925512705536197	302	0.0801822819921642	0.701820112282582	5344	0.192674190355836	2	2	0	-6.77417968262286
"chr19"	1142079	1166052	0.340664773503849	26	0.135036935118337	0.711731934234606	507	0.150599058484233	3	2	1	-6.7782328085471
"chr19"	1170899	1456648	0.0809224792643657	193	0.0797325032511695	0.725094761475331	5935	0.16870181923068	2	2	0	-6.81068706292601
"chr19"	1456654	1916855	0.0887654731036691	345	0.0559403988827885	0.693951995067455	9745	0.172644772800104	2	2	0	-6.79316805987128
"chr19"	1920343	2659523	0.0811057080228403	742	0.0593950593538717	0.728389934322134	15862	0.19620424708386	2	2	0	-6.89145703411243
"chr19"	2660985	2819967	0.10462880596951	248	0.0675231162561447	0.664131288245216	3524	0.201977862204312	2	2	0	-6.81340496731819
"chr19"	2820107	3168735	0.0735767369143063	469	0.0397671039622193	0.705381906783715	7604	0.213504659046617	2	2	0	-6.78292996811666
"chr19"	3168955	3169065	0.405619916945989	9	0.0882808019900137	1.01609019051884	11	0.237968179691014	5	3	2	-6.73318394174492
"chr19"	3169102	4738091	0.0908959002272177	1381	0.0687796024885102	0.69953320623512	33600	0.184812812785487	2	2	0	-6.91254393892772
"chr19"	4739250	4749556	0.439905541249438	9	0.147956074562689	0.653729633089376	221	0.126683742399075	2	1	1	-6.73586155256405
"chr19"	4753316	5519252	0.0760689529801508	657	0.0513059625398904	0.700472416051976	16391	0.185475289630534	2	2	0	-6.82017800729781
"chr19"	5519433	6115940	0.0864534015781798	396	0.0581902707307914	0.680519178574681	12652	0.16906501546273	2	2	0	-6.77249322910845
"chr19"	6117564	6491159	0.0782508456095028	392	0.0508176682753763	0.716029271946085	8060	0.198674503703979	2	2	0	-6.79184233098326
"chr19"	6494491	6750193	0.0780653518580924	258	0.0614684023861137	0.685941786410875	5539	0.18426574524208	2	2	0	-6.74916093205322
"chr19"	6750868	6827345	0.0665872583678561	43	0.0320490176898407	0.697370858454643	1607	0.173176036959559	2	2	0	-6.84504870658563
"chr19"	6828029	6909554	0.0792903117808945	66	0.026947345705272	0.672622407989666	1740	0.179085867518117	2	2	0	-6.73578292782053
"chr19"	6909658	6919613	0.0634137494965331	43	0.0240447395839741	0.78999778972373	253	0.363985899955044	3	3	0	-6.78547943326545
"chr19"	6920622	6934551	0.0625716198043175	57	0.0272180119670522	0.589940206763645	349	0.263015571072797	3	3	0	-6.78786288384097
"chr19"	6934668	6939120	0.0692530254963469	31	0.0377283442121338	0.860051167552555	123	0.346499481159529	2	2	0	-6.78317635306402
"chr19"	6939450	7450624	0.44680334785867	613	0.0540941100688276	1.26429201880989	10507	0.23484155010214	4	2	2	-6.7553486120578
"chr19"	7450636	7451125	0.311572443921995	33	0.0717282592972824	0.569118456389504	52	0.276378685825958	10	7	3	-6.74495078634272
"chr19"	7459076	8608889	0.45761879518758	1423	0.0415703408949855	1.28105624714545	24480	0.223315048551064	4	2	2	-6.82714320613634
"chr19"	8610229	8871445	0.113888554417413	197	0.110525907014659	0.678482574054664	4899	0.189361650914776	2	2	0	-6.79885448724491
"chr19"	8882295	8916981	0.337599745298786	143	0.0957881194791387	0.703393317125824	857	0.158414008189644	3	2	1	-6.80504785476981
"chr19"	8923315	9083741	0.0835926012303041	239	0.0409294098262795	0.636141466707562	3556	0.196604911301882	2	2	0	-6.73832650516428
"chr19"	9084092	9113423	0.0683059796372821	88	0.0544608752991449	0.778267764903797	699	0.322515973057804	2	2	0	-6.76637585567982
"chr19"	9114014	9252779	0.0929854720207968	107	0.0437532415606434	0.654597060755174	2797	0.18454828194064	2	2	0	-6.78572512257379
"chr19"	9253463	9548480	0.0768971140034805	377	0.0419281172104246	0.709505388006191	6427	0.204054404924507	2	2	0	-6.77246784406285
"chr19"	9551336	9887363	0.0832142053559047	353	0.0340010843190323	0.659958934911109	7223	0.180797245658157	2	2	0	-6.74085815354343
