Hugo_Symbol	100-PM-064_LCM3
AL021939.1	-0.6172
ALDH8A1	-0.656
AL445190.1	-0.656
HBS1L	-0.656
MIR3662	-0.656
AL353596.1	-0.656
MYB	-0.656
MYB-AS1	-0.656
MIR548A2	-0.656
AL023693.1	-0.656
AHI1	-0.656
AL049552.1	-0.656
AL049552.2	-0.656
AL133544.1	-0.656
LINC00271	-0.656
GAPDHP73	-0.5837
AL035604.1	-0.5837
HMGB1P17	-0.5837
AL133319.1	-0.5837
PDE7B	-0.5837
AL360178.1	-0.5837
AL360178.2	-0.5837
AL138828.1	-0.5837
COX5BP2	-0.5837
AL138828.2	-0.5837
MTFR2	-0.5837
BCLAF1	-0.5837
AL023284.1	-0.611
AL023284.4	-0.611
MAP7	-0.611
AL023284.3	-0.611
AL023284.2	-0.611
NDUFS5P1	-0.611
RN7SKP299	-0.611
AL024508.1	-0.611
MAP3K5	-0.6597
MAP3K5-AS1	-0.611
RNA5SP219	-0.611
AL121933.2	-0.6597
PEX7	-0.6597
AL121933.1	-0.6597
AL365223.2	-0.6597
SLC35D3	-0.6597
AL365223.1	-0.6597
RPL35AP3	-0.6597
AL135902.1	-0.6597
AL135902.2	-0.6597
IL20RA	-0.6597
IL22RA2	-0.5809
IFNGR1	-0.5809
OLIG3	-0.5809
BTF3L4P3	-0.5809
AL356234.2	-0.5778
AL356234.3	-0.5778
AL356234.1	-0.5778
LINC02539	-0.5778
AL357060.1	-0.5778
WAKMAR2	-0.5778
TNFAIP3	-0.5778
AL591468.1	-0.5778
LINC02528	-0.5778
LINC02865	-0.5778
RPSAP42	-0.5778
PERP	-0.5778
ARFGEF3	-0.5778
PBOV1	-0.5778
SMIM28	-0.5778
AL031003.1	-0.5778
MARCKSL1P2	-0.5778
HEBP2	-0.5778
NHSL1	-0.5778
MIR3145	-0.5778
AL391669.1	-0.5778
AL590617.1	-0.5778
AL590617.2	-0.5778
GVQW2	-0.5778
CCDC28A	-0.5778
ECT2L	-0.6054
ACKR4P1	-0.5778
AL121834.1	-0.6054
REPS1	-0.6054
ABRACL	-0.6054
HECA	-0.6054
AL031772.1	-0.6054
AL158850.1	-0.6054
TXLNB	-0.6054
AL592429.2	-0.6774
AL592429.1	-0.6054
CITED2	-0.5522
LINC01625	-0.5522
ATP5PBP6	-0.6774
AL390205.1	-0.6774
FILNC1	-0.6774
AL050338.1	-0.6774
AL050338.2	-0.6774
AL357146.1	-0.6774
RNA5SP220	-0.6774
MIR3668	-0.6774
AL035446.2	-0.6774
MIR4465	-0.6774
RPS3AP24	-0.6774
AL035446.1	-0.6774
AL357084.1	-0.6774
AL357080.1	-0.6774
AL355596.2	-0.6774
AL355596.1	-0.6774
RN7SKP106	-0.6774
RPS3AP23	-0.6774
NMBR	-0.6774
AL589674.1	-0.6774
NMBR-AS1	-0.6774
GJE1	-0.5747
VTA1	-0.5747
AL360007.1	-0.5747
ADGRG6	-0.6227
AL359313.1	-0.6227
AL355337.1	-0.6131
AL023584.1	-0.6131
HIVEP2	-0.6131
AL023584.2	-0.6131
AL355304.1	-0.6024
LINC01277	-0.5753
AL023581.2	-0.5753
AIG1	-0.5753
AL023581.1	-0.5753
AL136116.2	-0.5753
AL136116.1	-0.5753
AL136116.3	-0.5753
AL031320.1	-0.6067
ADAT2	-0.6067
TUBB8P2	-0.6067
RNA5SP221	-0.6067
PEX3	-0.6067
AL031320.2	-0.6067
VDAC1P8	-0.6067
FUCA2	-0.6067
PHACTR2	-0.6067
PHACTR2-AS1	-0.6067
AL049844.1	-0.6067
LTV1	-0.6067
AL049844.3	-0.6067
AL049844.2	-0.6067
ZC2HC1B	-0.6067
PLAGL1	-0.6067
HYMAI	-0.6067
AL109755.2	-0.6067
AL109755.1	-0.6067
SF3B5	-0.6067
MRPL42P3	-0.6067
STX11	-0.6067
TPT1P4	-0.6067
AL024474.1	-0.5367
UTRN	-0.6449
AL024474.2	-0.6449
AL590704.1	-0.6449
AL513475.1	-0.6449
AL513475.2	-0.6449
AL023283.1	-0.6598
EPM2A	-0.6598
RNU1-33P	-0.6598
AL031119.1	-0.6598
AL023806.1	-0.6598
AL023806.2	-0.6598
AL023806.5	-0.6598
AL023806.4	-0.6598
AL023806.3	-0.6598
FBXO30	-0.6598
AL356599.1	-0.6598
SHPRH	-0.6598
GRM1	-0.6598
FUNDC2P3	-0.6598
RNA5SP222	-0.6598
AL035698.1	-0.6598
RAB32	-0.6598
AL359547.1	-0.7069
ADGB	-0.7069
AL359547.2	-0.7069
RNU6-906P	-0.7069
KATNBL1P6	-0.6239
STXBP5-AS1	-0.6239
AL138916.1	-0.6239
AL138916.2	-0.6239
LUADT1	-0.6239
STXBP5	-0.6239
AL355365.1	-0.6239
YAP1P1	-0.6239
SAMD5	-0.6239
AL033504.1	-0.6747
AL365271.1	-0.6239
AL445123.2	-0.6747
AL445123.1	-0.6747
AL359382.1	-0.611
AL359382.2	-0.611
AL513164.1	-0.611
SASH1	-0.6669
RNU6-1222P	-0.611
CYP51A1P3	-0.6669
SNRPEP6	-0.6669
RPSAP40	-0.6003
UST	-0.6799
UST-AS1	-0.6799
AL357992.1	-0.6799
AL603766.1	-0.6799
AL031056.1	-0.5332
TAB2	-0.5332
TAB2-AS1	-0.5332
AL031056.2	-0.5332
RN7SL234P	-0.5332
FABP12P1	-0.5332
SUMO4	-0.5332
ZC3H12D	-0.5332
AL031133.1	-0.5332
PPIL4	-0.5332
RNU7-3P	-0.5332
AL078581.3	-0.5332
GINM1	-0.5332
AL078581.4	-0.5332
AL078581.2	-0.5332
RPS18P9	-0.5332
AL078581.1	-0.5332
KATNA1	-0.6022
BX276089.1	-0.5332
LATS1	-0.6022
AL358852.1	-0.6022
NUP43	-0.6022
PCMT1	-0.6022
BTBD10P2	-0.6022
AL355312.2	-0.6022
AL355312.5	-0.6022
AL355312.6	-0.6022
LRP11	-0.6022
AL355312.4	-0.6022
AL355312.3	-0.6022
CCT7P1	-0.6022
RAET1E	-0.6022
RAET1E-AS1	-0.6022
AL355312.1	-0.6022
RAET1G	-0.6022
AL583835.2	-0.6022
ULBP2	-0.6022
AL583835.1	-0.6022
ULBP1	-0.6022
AL355497.1	-0.6022
BTF3P10	-0.6022
RAET1K	-0.6022
RAET1L	-0.6022
RAET1M	-0.6022
AL355497.2	-0.6022
PHBP1	-0.6022
ULBP3	-0.53
PPP1R14C	-0.654
AL355497.3	-0.5645
RNU4-7P	-0.6371
IYD	-0.6371
SSR1P1	-0.6371
AL451061.1	-0.5673
PLEKHG1	-0.5847
AL450344.3	-0.5673
AL450344.1	-0.5673
AL450344.2	-0.5673
PDCL3P5	-0.5847
MTHFD1L	-0.657
ARL4AP5	-0.5847
RNU6-302P	-0.5847
AL133260.2	-0.657
AL138733.1	-0.657
AL133260.1	-0.657
AL138733.2	-0.657
RNU6-300P	-0.657
AL356535.1	0
AKAP12	-0.5601
RNU6-1247P	-0.5601
RNY4P20	-0.5601
RN7SKP268	-0.5601
ZBTB2	-0.5601
AL590413.1	-0.5601
RMND1	-0.5601
HSPA8P15	-0.5601
ARMT1	-0.5601
CCDC170	-0.622
RNU6-813P	-0.622
ESR1	-0.6759
AL356311.1	-0.622
AL078582.2	-0.622
AL078582.1	-0.6759
SYNE1	-0.7034
SYNE1-AS1	-0.5868
AL049548.1	-0.5868
RNA5SP223	-0.5868
NANOGP11	-0.5868
MYCT1	-0.7034
HSPD1P16	-0.7034
VIP	-0.7034
LINC02840	-0.7034
TUBB4BP7	-0.5945
AL080276.1	-0.5945
FBXO5	-0.5945
AL080276.2	-0.5945
MTRF1L	-0.5945
RGS17	-0.6289
RNA5SP224	-0.6289
AL590867.1	-0.6289
AL590867.2	-0.6289
AL358134.1	-0.6289
RNA5SP225	-0.6289
MTCO2P31	-0.6289
AL603908.1	-0.6289
MTATP6P31	-0.6289
MTCO3P31	-0.6289
MTND3P20	-0.6289
MTND4LP20	-0.6289
MTND4P13	-0.6289
RNU6-896P	-0.6289
HMGB3P19	-0.6289
OPRM1	-0.6289
IPCEF1	-0.6289
AL357075.4	-0.7443
AL445220.1	-0.6289
CNKSR3	-0.7443
AL357075.2	-0.7443
AL357075.3	-0.5509
AL357075.1	-0.5509
MTRES1P1	-0.5509
RPS4XP8	-0.5509
AL591419.1	-0.5509
AL591499.1	-0.5509
SCAF8	-0.5509
RNU6-824P	-0.5509
TIAM2	-0.6893
AL121952.1	-0.5509
MIR1273C	-0.5509
AL121952.2	-0.637
AL136228.1	-0.637
AL596202.1	-0.6893
TFB1M	-0.6893
CLDN20	-0.6893
AL031773.1	-0.6507
NOX3	-0.6507
RNU7-152P	-0.6507
AL589693.1	-0.6507
MIR1202	-0.6507
AL512658.2	-0.6507
SNORD28B	-0.6507
AL512658.1	-0.6085
H3P28	-0.6085
AL355297.2	-0.6085
ARID1B	-0.6389
AL355297.3	-0.6085
MIR4466	-0.6085
AL355297.1	-0.6085
AL162578.1	-0.6085
AL049820.1	-0.6389
TMEM242	-1.201
LDHAL6FP	-0.6389
AL390955.2	-0.6041
AL390955.1	-0.6041
AL117344.1	-0.6041
AL117344.2	-0.6041
ZDHHC14	-0.6041
MIR3692	-0.6041
SNX9	-0.6041
AL391863.2	-0.6041
AL391863.1	-0.6041
AL035634.1	-0.6041
HSPE1P26	-0.6041
RNU6-786P	-0.6041
SYNJ2	-0.6041
AL139330.1	-0.6041
SYNJ2-IT1	-0.6041
SERAC1	-0.6041
GTF2H5	-0.6041
TULP4	-0.6041
SRP72P2	-0.6041
AL360169.2	-0.6041
AL360169.3	-0.6041
AL360169.1	-0.6041
RN7SL173P	-0.6041
CACYBPP3	-0.6041
TMEM181	-0.6041
TATDN2P2	-0.6041
MIR7161	-0.6041
DYNLT1	-0.6041
SYTL3	-0.6041
AMZ2P2	-0.5251
MIR3918	-0.5251
EZR	-0.5251
EZR-AS1	-0.5251
OSTCP1	-0.5251
AL627422.2	-0.5251
C6orf99	-0.5251
AL627422.1	-0.5251
RNU6-293P	-0.5251
RSPH3	-0.5251
AL035530.2	-0.5251
TAGAP	-0.5251
AL035530.1	-0.5251
AL356417.3	-0.5251
AL356417.1	-0.5251
AL356417.2	-0.5251
FNDC1	-0.6448
FNDC1-IT1	-0.5255
AL357832.1	-0.6971
LINC02529	-0.6971
AL078604.4	-0.6971
AL078604.1	-0.6971
AL078604.3	-0.5253
AL078604.2	0
SOD2	-0.6028
HNRNPH1P1	0
RNU4ATAC18P	0
WTAP	-0.6028
SOD2-OT1	-0.6028
ACAT2	-0.6028
TCP1	-0.6028
SNORA20	-0.6028
SNORA29	-0.6028
MRPL18	-0.6028
PNLDC1	-0.6028
AL035691.1	-0.6028
MAS1	-0.6028
IGF2R	-0.6028
AIRN	-0.6028
AL353625.1	-0.6028
SLC22A1	-0.6028
AL645733.1	-0.6028
SLC22A2	-0.6737
AL162582.1	-0.6737
SLC22A3	-0.6737
AL591069.1	-0.6737
LPAL2	-0.6737
LPA	-0.6737
AL109933.2	-0.6737
AL109933.1	-0.6737
PLG	-0.6737
AL109933.5	-0.6737
AL109933.4	-0.6737
AL109933.3	-0.6737
AL391361.2	-0.6737
AL391361.1	-0.6737
AL139393.2	-0.6737
AL139393.1	-0.6737
AL139393.3	-0.6737
MAP3K4	-0.6737
AGPAT4	-0.6737
PRKN	-0.7563
AL132982.1	-0.6041
AL138716.1	-0.7502
KRT8P44	-0.6997
PACRG	-0.7661
AL590286.1	-0.7661
AL590286.2	-0.7661
PACRG-AS2	-0.7167
AL137182.1	-0.7167
PACRG-AS3	-0.7167
PACRG-AS1	-0.7167
AL031121.2	-0.7167
AL031121.3	-0.7167
AL031121.1	-0.7167
CAHM	-0.7167
QKI	-0.7167
AL445307.1	-0.7167
AL078602.1	-0.7545
AL137005.1	-0.7545
RN7SL366P	-0.7545
AL136225.1	-0.7545
Z97205.2	-0.6229
Z97205.1	-0.6229
Z97205.3	-0.7236
AL358972.1	-0.7236
AL450345.2	-0.7236
AL450345.1	-0.7236
AL133538.1	-0.7236
AL136100.1	-0.7236
C6orf118	-0.7236
PDE10A	-0.7236
RNA5SP226	-0.7236
RNU6-730P	-0.6291
AL590302.2	-0.6291
AL590302.1	-0.6291
LINC00602	-0.6291
GAPDHP72	-0.6291
AL627443.3	-0.6291
AL627443.1	-0.6291
AL627443.2	-0.6291
TBXT	-0.6291
RNU6-153P	-0.6291
AL121956.5	-0.6291
AL121956.1	-0.6291
GNG5P1	-0.6291
AL121956.4	-0.6291
PRR18	-0.629
AL121956.6	-0.629
SFT2D1	-0.629
HNRNPA1P49	-0.629
AL022069.3	-0.629
MPC1	-0.629
AL022069.1	-0.629
AL022069.2	-0.629
RPS6KA2	-0.6644
RPS6KA2-IT1	-0.6644
MIR1913	-0.6644
RAMACL	-0.6644
AL023775.2	-0.6644
AL023775.1	-0.6644
AL159163.1	-0.6644
RPS6KA2-AS1	-0.6644
RNASET2	-0.6644
Z94721.1	-0.6644
Z94721.3	-0.6644
MIR3939	-0.6644
FGFR1OP	-0.6644
Z94721.2	-0.6644
CCR6	-0.6644
AL121935.1	-0.6644
AL121935.2	-0.6644
TCP10L2	-0.6644
GPR31	-0.6644
AL121935.3	-0.6644
AL353747.1	-0.5674
HPAT5	-0.5674
AL353747.3	-0.5674
AL353747.2	-0.5674
UNC93A	-0.5674
TTLL2	-0.5674
AL021331.1	-0.5674
TCP10	-0.6431
AL356123.1	-0.6231
LINC02538	-0.6231
AL356123.2	-0.6231
LINC02487	-0.6231
AL009178.1	-0.6231
LINC01558	-0.6231
AL009178.2	-0.6231
AL009178.3	-0.6231
AFDN-DT	-0.6231
AFDN	-0.6231
HGC6.3	-0.6231
KIF25-AS1	-0.6231
KIF25	-0.6231
FRMD1	-0.8208
AL611929.1	-0.5665
AL606970.5	-0.5665
AL606970.4	-0.5665
AL606970.2	-0.5665
AL606970.3	-0.5665
CTAGE13P	-0.5665
DACT2	-0.7661
AL606970.1	-0.7661
AL138918.1	-0.7661
SMOC2	-0.7661
AL136099.1	-0.6145
AL513210.2	-0.6145
AL513210.1	-0.6873
AL109924.4	-0.6873
AL109924.3	-0.6873
AL109924.1	-0.6873
AL109924.2	-0.6873
AL136129.1	-0.6873
LINC01615	-0.6873
LINC02544	-0.6873
BX322234.1	-0.6873
THBS2	-0.6873
BX322234.2	-0.6873
VTA1P1	-0.6873
LINC02519	-0.6873
AL009176.1	-0.6873
AL031315.1	-0.6873
AL135910.1	-0.6785
WDR27	-0.6785
C6orf120	-0.6785
PHF10	-0.6785
AL354892.2	-0.6785
AL354892.1	-0.6785
TCTE3	-0.6785
ERMARD	-0.6785
AL354892.3	-0.6785
LINC00242	-0.6785
LINC00574	-0.6785
AL049612.1	-0.6785
AL603783.1	-0.6785
AL596442.4	-0.6785
AL596442.3	-0.7211
AL596442.1	-0.7211
AL596442.2	-0.7211
RPL12P23	-0.7211
AL109910.1	-0.7233
AL109910.2	-0.7233
LINC01624	-0.7233
DLL1	-0.7233
FAM120B	-0.7233
AL078605.1	-0.7233
MIR4644	-0.7233
AL008628.1	-0.7233
PSMB1	-0.7233
TBP	-0.7233
PDCD2	-0.7233
AL031259.1	-0.7233
AL672310.1	-0.7233
OR4F7P	-0.7233
WBP1LP8	-0.7233
AL731661.1	-0.7233
AL731684.1	-0.7233
RPL23AP47	0
AC215522.3	0.307
AC215522.2	0.307
AC215522.1	0.307
AC093627.1	0.307
AC093627.6	0.307
AC093627.22	0.307
AC093627.5	0.307
AC093627.4	0.307
AC093627.7	0.307
AC093627.2	0.307
AC093627.3	0.307
FAM20C	0.307
AC145676.1	0.307
AC187653.1	0.307
AC188616.1	0.307
AC226118.1	0.307
AC188617.1	0.307
AC188617.2	0.307
AC147651.3	0.307
PDGFA	0.307
AC147651.1	0.307
PRKAR1B	0.307
AC147651.2	0.307
AC147651.4	0.307
DNAAF5	0.307
SUN1	0.307
GET4	0.307
AC073957.3	0.307
ADAP1	0.307
COX19	0.307
CYP2W1	0.307
C7orf50	0.307
MIR339	0.307
AC073957.1	0.307
GPR146	0.307
AC073957.2	0.307
AC091729.1	0.307
AC091729.2	0.307
GPER1	0.307
ZFAND2A	0.307
AC091729.3	0.307
UNCX	0.307
AC073094.1	0.307
MICALL2	0.307
AC102953.1	0.307
AC102953.2	0.307
INTS1	0.307
AC093734.1	0.307
MAFK	0.307
TMEM184A	0.307
PSMG3	0.307
PSMG3-AS1	0.307
TFAMP1	0.307
AC074389.2	0.307
ELFN1	0.307
AC074389.3	0.307
AC074389.1	0.307
ELFN1-AS1	0.307
MAD1L1	0.307
AC069288.1	0.307
AC104129.1	0.307
MIR4655	0.307
MRM2	0.307
NUDT1	0.307
SNX8	0.307
MIR6836	0.307
IMMP1LP3	0.307
EIF3B	0.307
AC004840.1	0.307
AC004840.2	0.307
CHST12	0.307
GRIFIN	0.307
LFNG	0.307
MIR4648	0.307
BRAT1	0.307
IQCE	0.307
TTYH3	0.307
AMZ1	0.307
GNA12	0.307
AC006028.1	0.307
CARD11	0.307
CARD11-AS1	0.307
RN7SKP130	0.307
AC024028.1	0.307
AC073316.1	0.307
AC073316.2	0.307
AC073316.3	0.307
SDK1	0.307
AC092427.1	0.307
AC011284.1	0.307
AC017000.1	0.307
CYP3A54P	0.307
AC072054.1	0.307
FOXK1	0.307
AC092428.1	0.307
AP5Z1	0.307
MIR4656	0.307
AC092610.2	0.307
RADIL	0.307
AC092610.1	0.307
PAPOLB	0.307
RPL22P16	0.307
MMD2	0.307
RNF216P1	0.307
RBAK-RBAKDN	0.307
AC092032.1	0.307
SPDYE19P	0.307
RBAK	0.307
RBAKDN	0.307
OR10AH1P	0.307
ZNF890P	0.307
RNU6-215P	0.307
WIPI2	0.307
SLC29A4	0.307
TNRC18	0.307
AC093620.1	0.307
AC092171.1	0.307
AC092171.4	0.307
AC092171.3	0.307
AC092171.5	0.307
FBXL18	0.307
AC092171.2	0.307
MIR589	0.307
ACTB	0.307
AC006483.2	0.307
AC006483.1	0.307
FSCN1	0.307
RNF216	0.307
RNF216-IT1	0.307
MIR6874	0.307
ZNF815P	0.307
RN7SL556P	0.307
OCM	0.307
CCZ1	0.3454
RSPH10B	0.3454
PMS2	0.2602
AC005995.1	0.2602
AIMP2	0.2602
SNORA80D	0.2602
EIF2AK1	0.2602
ANKRD61	0.2602
RN7SL851P	0.2602
RNU6-218P	0.2602
AC004895.1	0.2602
USP42	0.2602
CYTH3	0.2602
AC092439.1	0.2602
FAM220A	0.2602
AC009412.1	0.2602
RPSAP73	0.2602
RAC1	0.2602
DAGLB	0.2602
KDELR2	0.2602
AC072052.1	0.2602
GRID2IP	0.2602
ZDHHC4	0.2602
AC079742.1	0.2602
C7orf26	0.2602
ZNF853	0.2602
ZNF316	0.2602
AC073343.2	0.2602
AC073343.1	0.2602
ZNF12	0.2602
PMS2CL	0.2602
SPDYE20P	0.2602
RSPH10B2	0.2602
CCZ1B	0.2602
OR7E39P	0.2602
UNC93B2	0.2602
OR7E136P	0.2602
OR7E59P	0.2602
AC079804.2	0.2602
ALG1L5P	0.2602
AC079804.1	0.2602
FAM86LP	0.2602
AC079804.3	0.2602
MIR3683	0.2602
AC092104.1	0.2602
AC011230.1	0.2602
C1GALT1	0.2602
AC005532.2	0.2602
AC005532.1	0.2602
AC079448.1	0.2602
COL28A1	0.2602
AC004982.1	0.2602
AC004982.2	0.2602
MIOS	0.2602
AC004948.1	0.2602
RPA3	0.2602
UMAD1	0.2602
AC007161.3	0.2602
AC007161.2	0.2602
AC007161.1	0.2602
RNU6-534P	0.2602
CCNB2P1	0.2602
AC006042.3	0.2602
GLCCI1-DT	0.2602
GLCCI1	0.2602
AC006042.2	0.2602
ICA1	0.2602
AC006042.1	0.2602
AC007009.1	0.2602
AC007128.1	0.2602
AC007128.2	0.2602
NXPH1	0.2602
AC009500.1	0.2602
AC004852.2	0.2602
AC004852.1	0.2602
AC004852.3	0.2602
GAPDHP68	0.2602
AC060834.2	0.2602
AC096553.1	0.2602
AC060834.1	0.2602
AC006363.1	0.2602
AC010991.1	0.2602
AC004936.1	0.2602
AC004879.2	0.2602
AC004879.1	0.2602
AC004949.1	0.2602
HSPA8P8	0.2602
AC009945.1	0.2602
AC004415.1	0.2602
AC007029.1	0.2602
NDUFA4	0.2602
AC007029.2	0.2602
PHF14	0.2602
RPL23AP52	0.2602
AC004160.1	0.2602
NPM1P11	0.2602
THSD7A	0.2602
AC004160.2	0.2602
AC073109.1	0.2602
TMEM106B	0.2602
VWDE	0.2602
AC013470.4	0.2602
AC013470.2	0.2602
AC013470.3	0.2602
TAS2R2P	0.2602
AC013470.1	0.2602
AC005281.1	0.2602
SCIN	0.2602
AC011891.2	0.2602
AC011891.3	0.2602
ARL4A	0.2602
AC011891.1	0.2602
AC011287.1	0.2602
RN7SKP228	0.2602
RBMX2P4	0.2602
AC011287.2	0.2602
AC005019.2	0.2602
AC005019.1	0.2602
ETV1	0.2602
AC004909.1	0.2602
RPL6P21	0.2602
DGKB	0.2602
EEF1A1P26	0.2602
AC006150.1	0.2602
GTF3AP5	0.2602
AC006458.1	0.2602
AGMO	0.2602
MEOX2	0.2602
AC005550.2	0.2602
LINC02587	0.2602
AC005550.1	0.2602
RPL36AP26	0.2602
AC006041.2	0.2602
AC006041.1	0.2602
CRPPA	0.2602
RPL36AP29	0.2602
CRPPA-AS1	0.2602
SOSTDC1	0.2602
AC005014.3	0.2602
LRRC72	0.2602
AC005014.1	0.2602
AC005014.2	0.2602
ANKMY2	0.2602
AC005014.4	0.2602
BZW2	0.2602
AC073333.1	0.2602
TSPAN13	0.2602
AGR2	0.2602
AC073333.2	0.2602
AGR3	0.2602
RAD17P1	0.2602
AC098592.2	0.2602
AHR	0.2602
AC098592.1	0.2602
AC073332.1	0.2602
BRWD1P3	0.2602
AC092099.1	0.2602
AC019117.4	0.2602
AC019117.1	0.2602
AC019117.3	0.2602
AC019117.2	0.2602
AC006482.1	0.2602
SNX13	0.2602
AC080080.1	0.2602
RNMTL1P2	0.2602
AC080080.2	0.2602
PRPS1L1	0.2602
HDAC9	0.2602
MIR1302-6	0.2602
AC010082.1	0.2602
RN7SKP266	0.2602
HDAC9-AS1	0.2602
NPM1P13	0.2602
TWIST1	0.2602
AC003986.2	0.2602
AC003986.3	0.2602
AC003986.1	0.2602
FERD3L	0.2602
AC007091.1	0.2602
TWISTNB	0.2602
MIR3146	0.2602
TMEM196	0.2602
AC004543.1	0.2602
AC005062.1	0.2602
RPL21P75	0.2602
AC007001.1	0.2602
MACC1	0.2602
MACC1-AS1	0.2602
AC005083.1	0.2602
AC099342.1	0.2602
AC004130.2	0.2602
ITGB8	0.2602
AC004130.1	0.2602
EEF1A1P27	0.2602
AC002486.2	0.2602
ABCB5	0.2602
AC002486.1	0.2602
SP8	0.2602
RPL23P8	0.2602
LINC01162	0.2602
RPS26P30	0.2602
AC080068.1	0.2602
RN7SL542P	0.2602
ASS1P11	0.2602
RNU1-15P	0.2602
AC005094.1	0.2602
SP4	-0.4082
MIR1183	-0.4082
DNAH11	0.2726
CDCA7L	0.2726
RAPGEF5	0.2726
RNA5SP227	0.2726
STEAP1B	0.2726
EEF1A1P6	0.2726
AC002480.1	0.2726
AC002480.2	0.2726
IL6-AS1	0.2726
IL6	0.2726
MTCYBP42	0.2726
AC073072.1	0.2726
TOMM7	0.2726
AC005682.2	0.2726
SNHG26	0.2726
SNORD93	0.2726
AC005682.1	0.2726
RPL12P10	0.2726
FAM126A	0.2726
KLHL7-DT	0.2726
KLHL7	0.2726
AK3P3	0.2726
NUP42	0.2726
AC005082.2	0.2726
AC005082.1	0.2726
GPNMB	0.2726
MALSU1	0.2726
IGF2BP3	0.2726
AC021876.1	0.2726
SNORD65C	0.2726
RNU7-143P	0.2726
AC079780.1	0.2726
RPS2P32	0.2726
AC023105.1	0.2726
TRA2A	0.2726
AC006026.1	0.2726
CLK2P1	0.2726
CCDC126	0.2726
FCF1P1	0.2726
AC006026.2	0.2726
FAM221A	0.2726
AC006026.3	0.2726
STK31	0.2726
PCMTD1P3	0.2726
TPT1P7	0.2726
AC003087.1	0.2726
RNA5SP228	0.28
AC004485.1	0.28
NPY	0.28
AC003044.1	0.28
RNU6-1103P	0.28
MPP6	0.28
SUMO2P14	0.28
AC005084.1	0.28
GSDME	0.28
AC003093.1	0.28
OSBPL3	0.28
SNRPCP19	0.28
CYCS	0.28
C7orf31	0.28
AC004129.3	0.28
AC004129.2	0.28
NPVF	0.28
AC004129.4	0.28
AC004129.1	0.28
TSEN15P3	0.28
AC003985.1	0.28
AC005100.1	0.28
AC005100.2	0.28
AC091705.1	0.28
AC005165.1	0.28
AC005165.2	0.28
AC005165.3	0.28
AC018706.1	0.28
AC010719.1	0.28
MIR148A	0.28
NFE2L3	0.28
HNRNPA2B1	0.28
CBX3	0.28
AC010677.2	0.28
AC010677.1	0.28
SNX10	0.28
AC004540.2	0.28
AC004540.1	0.28
KIAA0087	0.28
AC004947.2	0.28
AC004947.1	0.28
AC004947.3	0.28
LINC02860	0.28
SKAP2	0.28
RPL7AP38	0.28
HMGB3P20	0.28
TPM3P4	0.28
NHP2P2	0.28
HOXA1	0.28
HOTAIRM1	0.28
AC004079.3	0.28
AC004079.4	0.28
AC004079.2	0.28
AC004079.1	0.28
AC004079.5	0.28
HOXA2	0.28
HOXA3	0.28
HOXA-AS2	0.28
HOXA4	0.28
AC004080.6	0.28
HOXA-AS3	0.28
HOXA5	0.28
HOXA6	0.28
AC004080.5	0.28
HOXA7	0.28
AC004080.4	0.28
HOXA9	0.28
AC004080.3	0.28
HOXA10-AS	0.28
MIR196B	0.28
HOXA10	0.28
HOXA11	0.28
HOXA11-AS	0.28
AC004080.7	0.28
AC004080.14	0.28
AC004080.8	0.28
AC004080.2	0.28
AC004080.12	0.28
AC004080.15	0.28
AC004080.13	0.28
HOXA13	0.28
HOTTIP	0.28
AC004080.9	0.28
AC004080.16	0.28
AC004080.10	0.28
AC004080.11	0.28
AC004080.17	0.28
AC004080.1	0.28
EVX1-AS	0.28
EVX1	0.28
RPL35P4	0.28
HNRNPA1P73	0.28
AC004009.1	0.28
AC004009.3	0.28
AC004009.2	0.28
EIF4HP1	0.28
PSMC1P2	0.28
AC073150.1	0.28
HIBADH	0.28
AC007130.1	0.28
AC005091.1	0.28
TAX1BP1	0.28
JAZF1	0.28
AC004549.1	0.28
RNU6-979P	0.28
JAZF1-AS1	0.28
PPIAP80	0.28
CREB5	0.28
AC005105.1	0.28
TRIL	0.28
AC005013.1	0.28
AC005162.2	0.28
AC005162.1	0.28
CPVL	0.28
CPVL-AS1	0.28
AC005232.1	0.28
AC004593.2	0.28
CHN2	0.28
AC004593.1	0.28
CHN2-AS1	0.28
NANOGP4	0.28
AC007255.1	0.28
AC007255.2	0.28
PRR15	0.28
ZNRF2P2	0.28
TMSB4XP3	0.28
DPY19L2P3	0.28
MIR550A3	0.28
WIPF3	0.28
AC004912.1	0.28
SCRN1	0.28
AC007285.1	0.28
FKBP14	0.28
PLEKHA8	0.28
AC007285.2	0.28
AC007036.4	0.28
AC007036.5	0.28
MTURN	0.28
AC007036.2	0.28
AC007036.3	0.28
RPS27P16	0.28
AC007036.1	0.28
ZNRF2	0.28
MIR550A1	0.28
MIR550B1	0.28
AC006978.2	0.28
AC006978.1	0.28
LINC01176	0.28
NOD1	0.28
AC006027.1	0.28
GGCT	0.28
AC005154.5	0.28
GARS-DT	0.28
AC005154.2	0.28
AC005154.4	0.28
AC005154.1	0.28
AC005154.3	0.28
GARS1	0.28
CRHR2	0.28
INMT	0.28
AC006022.1	0.28
INMT-MINDY4	0.28
MINDY4	0.28
AC004691.1	0.28
AC004691.2	0.28
AQP1	0.28
GHRHR	0.28
ADCYAP1R1	0.28
AC006466.1	0.28
AC006398.1	0.28
AC006380.1	0.28
