ID	chrom	loc.start	loc.end	num.mark	seg.mean
100-PM-064_LCM3	chr6	169425848	170154142	15787	-0.678534138622292
100-PM-064_LCM3	chr6	170154436	170220768	1331	-0.721063194251748
100-PM-064_LCM3	chr6	170222996	170737729	9099	-0.723336436142187
100-PM-064_LCM3	chr7	10116	5898318	126578	0.307042511752262
100-PM-064_LCM3	chr7	5898695	5981399	1101	0.345412197545726
100-PM-064_LCM3	chr7	5982291	21452971	327273	0.260184597650018
100-PM-064_LCM3	chr7	21456779	21494534	808	-0.408198947166557
100-PM-064_LCM3	chr7	21496443	23967533	52506	0.272561424393398
100-PM-064_LCM3	chr7	23967853	24023561	1267	-0.438380344831048
100-PM-064_LCM3	chr7	24028724	24079333	1037	-0.314466037715117
100-PM-064_LCM3	chr7	24083116	24105960	519	-0.569460513830824
100-PM-064_LCM3	chr7	24111129	33098468	189442	0.280012669097187
100-PM-064_LCM3	chr7	33105215	33117398	259	-0.468342026734033
100-PM-064_LCM3	chr7	33119792	33285428	3608	-0.659880893922038
100-PM-064_LCM3	chr7	33286682	33502254	4418	-0.601881884387057
100-PM-064_LCM3	chr7	33504026	35923745	50472	0.244905758710404
100-PM-064_LCM3	chr7	35924743	35930559	210	0.372320074413899
100-PM-064_LCM3	chr7	35930762	38904089	63145	0.241644877776728
100-PM-064_LCM3	chr7	38905076	38912995	183	-0.631445601583506
100-PM-064_LCM3	chr7	38913432	54848665	338324	0.247981616939361
100-PM-064_LCM3	chr7	54849482	54954025	2281	-0.546537710046811
100-PM-064_LCM3	chr7	55001935	56314210	28055	0.253947840422185
100-PM-064_LCM3	chr7	56325100	57085429	14555	0.193140271391392
100-PM-064_LCM3	chr7	57087746	60093350	28171	0.15407208483619
100-PM-064_LCM3	chr7	60102675	62513906	21822	0.243950951658836
100-PM-064_LCM3	chr7	62516706	63005790	10664	0.274268508057501
100-PM-064_LCM3	chr7	63007491	63015317	399	0.162257312118669
100-PM-064_LCM3	chr7	63015402	68164650	104031	0.267587245171636
100-PM-064_LCM3	chr7	68164965	68170756	451	0.350743151521822
100-PM-064_LCM3	chr7	68171054	74153388	120985	0.228549146121186
100-PM-064_LCM3	chr7	74163280	74555211	8230	-0.540570719963381
100-PM-064_LCM3	chr7	74556510	75382026	10261	0.378425422517714
100-PM-064_LCM3	chr7	75391679	75595251	3939	-0.467417865330489
100-PM-064_LCM3	chr7	75605293	77081856	29805	0.358344750756993
100-PM-064_LCM3	chr7	77081996	81977579	104001	0.263900038494358
100-PM-064_LCM3	chr7	81979293	82066041	1819	-0.665612641958829
100-PM-064_LCM3	chr7	82066901	82153404	1917	-0.735713883940174
100-PM-064_LCM3	chr7	82153463	82169897	387	-0.544269013893814
100-PM-064_LCM3	chr7	82171813	82217966	1002	-0.716689299304684
100-PM-064_LCM3	chr7	82218268	82327978	2310	-0.636314238165125
100-PM-064_LCM3	chr7	82328229	100942046	387231	0.263447528829733
100-PM-064_LCM3	chr7	100948038	100952756	342	0.467385955759572
100-PM-064_LCM3	chr7	100952781	100957641	455	0.0670868164761147
100-PM-064_LCM3	chr7	100957661	100958936	94	-0.996070570783564
100-PM-064_LCM3	chr7	100958977	100972303	725	0.329128992518497
100-PM-064_LCM3	chr7	100972334	100974432	139	0.806907397772595
100-PM-064_LCM3	chr7	100974507	101280481	6597	0.330017704468154
100-PM-064_LCM3	chr7	101281067	101281970	35	0.466682358512663
100-PM-064_LCM3	chr7	101282375	102474184	25462	0.30928760744496
100-PM-064_LCM3	chr7	102480677	103046439	8719	0.304226728975479
100-PM-064_LCM3	chr7	103160854	104177149	21423	0.270803295778234
100-PM-064_LCM3	chr7	104178332	104206800	613	-0.576820585399132
100-PM-064_LCM3	chr7	104207637	104242266	897	-0.964991219210375
100-PM-064_LCM3	chr7	104242605	104269309	639	-0.465490175429046
100-PM-064_LCM3	chr7	104270481	104356845	1855	-0.681381512502781
100-PM-064_LCM3	chr7	104357476	104465207	2285	-0.603563117412768
100-PM-064_LCM3	chr7	104469497	104946877	10066	-0.608909742551738
100-PM-064_LCM3	chr7	104947236	105101395	3277	-0.604241495149908
100-PM-064_LCM3	chr7	105101607	105215424	2397	-0.53912515199238
100-PM-064_LCM3	chr7	105216696	105453311	5132	-0.617044454847595
100-PM-064_LCM3	chr7	105453468	105608655	3331	-0.566074983520688
100-PM-064_LCM3	chr7	105609107	105843032	4957	-0.621715221736471
100-PM-064_LCM3	chr7	105845440	106038607	4086	-0.603088870517261
100-PM-064_LCM3	chr7	106045833	106159707	2514	-0.651706531233678
100-PM-064_LCM3	chr7	106159741	106434496	5828	-0.591173504314472
100-PM-064_LCM3	chr7	106434866	106628679	4213	-0.718857647169616
100-PM-064_LCM3	chr7	106631097	106631901	31	-0.706577783245521
100-PM-064_LCM3	chr7	106632082	107003386	7835	-0.617600189809461
100-PM-064_LCM3	chr7	107004180	107153655	3210	-0.656943590926996
100-PM-064_LCM3	chr7	107359908	120769426	275468	0.227203028400019
100-PM-064_LCM3	chr7	120774523	121459113	14140	-0.653806772590353
100-PM-064_LCM3	chr7	121463140	122163223	14402	-0.665228166908945
100-PM-064_LCM3	chr7	122165007	122217489	1124	-0.636681473333427
100-PM-064_LCM3	chr7	122217930	122632175	8847	-0.686597760100837
100-PM-064_LCM3	chr7	122633207	122900148	5686	-0.619175495013642
100-PM-064_LCM3	chr7	122900255	123954849	22184	-0.658702385283286
100-PM-064_LCM3	chr7	123957067	124046617	1874	-0.61059477104863
100-PM-064_LCM3	chr7	124047107	124068466	473	-0.670854919452583
100-PM-064_LCM3	chr7	124069775	124518235	9888	-0.576548589330853
100-PM-064_LCM3	chr7	124518738	124655472	2987	-0.705707544631378
100-PM-064_LCM3	chr7	124656344	125356733	14385	-0.668806349250977
100-PM-064_LCM3	chr7	125358579	126089878	15846	-0.742560541876098
100-PM-064_LCM3	chr7	126089886	126269970	3778	-0.664336927491025
100-PM-064_LCM3	chr7	126272544	126507194	4974	-0.674241547027445
100-PM-064_LCM3	chr7	126510109	126655887	3322	-0.569713915462981
100-PM-064_LCM3	chr7	126656173	126877764	4766	-0.706664383506471
100-PM-064_LCM3	chr7	126878511	127208040	6825	-0.61066311660527
100-PM-064_LCM3	chr7	127208509	127423553	4611	-0.668984765576697
100-PM-064_LCM3	chr7	127425322	127509628	1912	-0.495174010416353
100-PM-064_LCM3	chr7	127510196	127598814	1874	-0.681076986647085
100-PM-064_LCM3	chr7	127599761	128285314	14004	-0.589421360988179
100-PM-064_LCM3	chr7	128287621	128718592	9519	-0.562646489842076
100-PM-064_LCM3	chr7	128719406	128798118	1713	-0.512842126234787
100-PM-064_LCM3	chr7	128798276	128798330	9	-0.912421290475853
100-PM-064_LCM3	chr7	128798334	129257667	9634	-0.574838146087639
100-PM-064_LCM3	chr7	129259397	129516077	5419	-0.555920644842919
100-PM-064_LCM3	chr7	129516095	130009690	10448	-0.566964016507605
100-PM-064_LCM3	chr7	130011448	130219983	4369	-0.528641140034133
100-PM-064_LCM3	chr7	130220417	130335604	2457	-0.605341333695767
100-PM-064_LCM3	chr7	130335663	130575197	5068	-0.58546972251721
100-PM-064_LCM3	chr7	130578226	142294431	248051	0.254556653061755
100-PM-064_LCM3	chr7	142302804	142352155	1227	0.385412533606237
100-PM-064_LCM3	chr7	142352162	142456230	2278	0.31007702226236
100-PM-064_LCM3	chr7	142456287	142525747	2361	0.493319134305248
100-PM-064_LCM3	chr7	142527239	144377550	19015	0.306869291609047
100-PM-064_LCM3	chr7	144637062	144739798	2348	-0.789335623308853
100-PM-064_LCM3	chr7	144739835	144766699	599	-0.582901562081399
100-PM-064_LCM3	chr7	144768819	145463783	14558	-0.686764916461945
100-PM-064_LCM3	chr7	145463892	145568923	2302	-0.618892068671219
100-PM-064_LCM3	chr7	145569252	146274978	14684	-0.721277678115122
100-PM-064_LCM3	chr7	146275905	146866761	12575	-0.666393296750618
100-PM-064_LCM3	chr7	146867029	147364575	10595	-0.733848037986519
100-PM-064_LCM3	chr7	147364634	147480906	2632	0.248752755599578
100-PM-064_LCM3	chr7	147481162	147788829	6582	-0.738240766593602
100-PM-064_LCM3	chr7	147789199	147860871	1550	-0.593651164167088
100-PM-064_LCM3	chr7	147861017	147875571	378	-0.871446819457839
100-PM-064_LCM3	chr7	147879479	147990073	2460	-0.598394149068482
100-PM-064_LCM3	chr7	147990789	148180444	4062	-0.674709235993039
100-PM-064_LCM3	chr7	148181278	148519987	7239	-0.640539045666892
100-PM-064_LCM3	chr7	148520087	148622783	2222	-0.548605832847957
100-PM-064_LCM3	chr7	148633948	148981801	7226	-0.609711846104709
100-PM-064_LCM3	chr7	148983319	149386066	8509	-0.594731667891518
100-PM-064_LCM3	chr7	149386191	149494369	2353	-0.664092941379036
100-PM-064_LCM3	chr7	149497080	149918799	8894	-0.587783277100131
100-PM-064_LCM3	chr7	149918846	150002052	1754	-0.637432557085925
100-PM-064_LCM3	chr7	150003359	150003793	19	-0.821208750826117
100-PM-064_LCM3	chr7	150003924	150033221	653	-0.615070628396573
100-PM-064_LCM3	chr7	150033469	150042114	235	-0.366236087185293
100-PM-064_LCM3	chr7	150042481	150427975	7892	-0.59092542886788
100-PM-064_LCM3	chr7	150428040	150512645	1828	-0.6413241807822
100-PM-064_LCM3	chr7	150513060	150683943	3960	-0.433704818777831
100-PM-064_LCM3	chr7	150686429	151053893	7596	-0.595413241864035
100-PM-064_LCM3	chr7	151056340	151210266	3262	-0.564988204191686
100-PM-064_LCM3	chr7	151210600	151402676	4188	-0.617629221509872
100-PM-064_LCM3	chr7	151404167	151680870	5938	-0.512409195017393
100-PM-064_LCM3	chr7	151681082	151714846	758	-0.629174200134998
100-PM-064_LCM3	chr7	151714945	151875309	3437	-0.594331526481995
100-PM-064_LCM3	chr7	151875312	151971237	2065	-0.624617857905908
100-PM-064_LCM3	chr7	151971350	152219613	5162	-0.603376868269858
100-PM-064_LCM3	chr7	152229936	152416528	3996	-0.563513603684777
100-PM-064_LCM3	chr7	152420372	152710542	6336	-0.634792397276006
100-PM-064_LCM3	chr7	152710836	153042712	7006	-0.595608236427223
100-PM-064_LCM3	chr7	153045445	153631905	12491	-0.715633951218666
100-PM-064_LCM3	chr7	153632434	153764521	2756	-0.664690751909528
100-PM-064_LCM3	chr7	153765290	153925221	3432	-0.753609052482195
100-PM-064_LCM3	chr7	153925297	154051732	2730	-0.66353478664944
100-PM-064_LCM3	chr7	154051792	154205786	3280	-0.766837919933009
100-PM-064_LCM3	chr7	154240219	155334636	19638	-0.641723872556272
100-PM-064_LCM3	chr7	155334852	155338469	119	-0.703617027004306
100-PM-064_LCM3	chr7	155338589	156136585	17049	-0.611832808158993
100-PM-064_LCM3	chr7	156136860	156249490	2316	-0.67795787313491
100-PM-064_LCM3	chr7	156265176	156266908	50	-0.754996855780337
100-PM-064_LCM3	chr7	156273777	156331651	1263	-0.681053197720536
100-PM-064_LCM3	chr7	156331879	156607950	5879	-0.641082070129759
100-PM-064_LCM3	chr7	156608337	156704839	2058	-0.640018444932762
100-PM-064_LCM3	chr7	156708220	156957469	5391	-0.54841532372953
100-PM-064_LCM3	chr7	156957542	157044261	1949	-0.63406106300304
100-PM-064_LCM3	chr7	157046052	157645417	12749	-0.566692958791889
100-PM-064_LCM3	chr7	157648115	157657795	213	-0.653164934841707
100-PM-064_LCM3	chr7	157659338	157854367	4198	-0.550787451397989
100-PM-064_LCM3	chr7	157854579	157937116	1780	-0.697329270213057
100-PM-064_LCM3	chr7	157938564	158015126	1653	-0.568953686409196
100-PM-064_LCM3	chr7	158015488	158070520	1241	-0.692921714922379
100-PM-064_LCM3	chr7	158070680	158146380	1699	-0.614265443731666
100-PM-064_LCM3	chr7	158147182	158188597	987	-0.657592545346747
100-PM-064_LCM3	chr7	158189055	158311152	2621	-0.650836967931335
100-PM-064_LCM3	chr7	158314911	158342343	548	-0.636672683948328
100-PM-064_LCM3	chr7	158344741	158477481	3141	-0.714174178375722
100-PM-064_LCM3	chr7	158478140	158668216	4019	-0.608821070781677
100-PM-064_LCM3	chr7	158668238	158900404	5069	-0.664737618873687
100-PM-064_LCM3	chr7	158910416	158917089	172	-0.403852294987698
100-PM-064_LCM3	chr7	158917229	159163391	5228	-0.689208053757105
100-PM-064_LCM3	chr7	159163957	159208989	974	-0.639622513273694
100-PM-064_LCM3	chr7	159218079	159332497	2615	-0.781402617938767
100-PM-064_LCM3	chr8	73534	283095	2193	-0.721008655164662
100-PM-064_LCM3	chr8	290018	546494	5756	-0.844726631095122
100-PM-064_LCM3	chr8	546764	1234341	14658	-0.755043654354915
100-PM-064_LCM3	chr8	1234998	1248492	290	-0.799011291061401
100-PM-064_LCM3	chr8	1248504	1336166	2007	-0.703735617496261
100-PM-064_LCM3	chr8	1337441	1352064	415	-0.688563445180911
100-PM-064_LCM3	chr8	1353272	1458493	2071	-0.706062419850509
100-PM-064_LCM3	chr8	1459087	1464400	117	-0.655492005097529
100-PM-064_LCM3	chr8	1464411	1732741	5860	-0.69608650807779
100-PM-064_LCM3	chr8	1733567	1836693	2313	-0.567524328824628
100-PM-064_LCM3	chr8	1837098	1874068	866	-0.78473878960347
100-PM-064_LCM3	chr8	1874257	2085447	4588	-0.619559775789101
100-PM-064_LCM3	chr8	2085517	2086451	44	-0.0189690659238235
100-PM-064_LCM3	chr8	2086680	2224575	2977	-0.627867729973969
100-PM-064_LCM3	chr8	2236159	2446909	1725	-0.676844543009401
100-PM-064_LCM3	chr8	2475437	2500150	527	-0.839678182021828
100-PM-064_LCM3	chr8	2500261	3240201	16144	-0.665206606137033
100-PM-064_LCM3	chr8	3240250	4950883	38561	-0.743563294269835
100-PM-064_LCM3	chr8	4951761	5131144	4120	-0.651042165928478
100-PM-064_LCM3	chr8	5131145	5150859	497	-0.967434101285446
100-PM-064_LCM3	chr8	5151304	5373821	5136	-0.641512082145076
100-PM-064_LCM3	chr8	5384234	5384430	20	-0.702087760023739
100-PM-064_LCM3	chr8	5384927	5479511	2198	-0.764101769686006
100-PM-064_LCM3	chr8	5479568	5713450	5227	-0.649389297052237
100-PM-064_LCM3	chr8	5713752	5904728	4092	-0.750002682010298
100-PM-064_LCM3	chr8	5905825	7340155	17766	-0.659941891438579
100-PM-064_LCM3	chr8	7404752	8145839	1551	-0.378715435673504
100-PM-064_LCM3	chr8	8264686	12013439	10362	-0.354761188252686
100-PM-064_LCM3	chr8	12156911	12665255	1307	0.0385842549520015
100-PM-064_LCM3	chr8	12681454	13891053	16707	-0.667602807423847
100-PM-064_LCM3	chr8	13891079	14041209	3563	-0.509654818521688
100-PM-064_LCM3	chr8	14041271	14486655	9765	-0.691663960928032
100-PM-064_LCM3	chr8	14487446	14488884	97	-0.309211415389177
100-PM-064_LCM3	chr8	14488988	14982336	10590	-0.705384001468643
100-PM-064_LCM3	chr8	14983221	15220912	5223	-0.721210707578068
100-PM-064_LCM3	chr8	15225818	15314747	2007	-0.597083281150432
100-PM-064_LCM3	chr8	15315600	15354623	919	-0.87888477389518
100-PM-064_LCM3	chr8	15354728	15613595	5778	-0.635827641431913
100-PM-064_LCM3	chr8	15616333	17793958	46928	-0.632251113695395
100-PM-064_LCM3	chr8	17796263	17827588	655	-0.64944311724408
100-PM-064_LCM3	chr8	17832690	18056608	4835	-0.526459728516642
100-PM-064_LCM3	chr8	18059837	18850361	16886	-0.608050283971849
100-PM-064_LCM3	chr8	18850766	19004516	3542	-0.494564525030198
100-PM-064_LCM3	chr8	19005094	19460546	9911	-0.631502527041652
100-PM-064_LCM3	chr8	19461484	19461849	34	-0.511955247366375
100-PM-064_LCM3	chr8	19462114	20330371	18954	-0.634397596460659
100-PM-064_LCM3	chr8	20333144	20732875	8418	-0.712725006628972
100-PM-064_LCM3	chr8	20733085	20802391	1541	-0.571100681336176
100-PM-064_LCM3	chr8	20804823	21036978	4991	-0.708992301938636
100-PM-064_LCM3	chr8	21037300	21310448	5754	-0.651751158955286
100-PM-064_LCM3	chr8	21310983	21314048	74	-0.613805149712987
100-PM-064_LCM3	chr8	21340548	22107602	10837	-0.643171281800725
100-PM-064_LCM3	chr8	22108499	22226990	2487	-0.552127698259485
100-PM-064_LCM3	chr8	22227140	22645476	8995	-0.608909375292169
100-PM-064_LCM3	chr8	22648389	23502800	18182	-0.551322920222766
100-PM-064_LCM3	chr8	23520563	23623656	2370	-0.737854034018882
100-PM-064_LCM3	chr8	23623663	27278599	78056	-0.594831320974724
100-PM-064_LCM3	chr8	27280334	27873718	12677	-0.639459577822835
100-PM-064_LCM3	chr8	27873867	28869525	20922	-0.568113889415956
100-PM-064_LCM3	chr8	28878647	29372618	10459	-0.59734885365467
100-PM-064_LCM3	chr8	29372665	31446051	43498	-0.585197837734243
100-PM-064_LCM3	chr8	31449778	32181287	15230	-0.689060902813304
100-PM-064_LCM3	chr8	32181620	32398868	4761	-0.642020114394443
100-PM-064_LCM3	chr8	32399806	32419655	436	-0.772158593360424
100-PM-064_LCM3	chr8	32421170	32571656	3321	-0.643214056629986
100-PM-064_LCM3	chr8	32575431	33003317	8573	-0.713319098951934
100-PM-064_LCM3	chr8	33010428	33417619	8746	-0.636870775106762
100-PM-064_LCM3	chr8	33418275	35071769	33877	-0.703240641834786
100-PM-064_LCM3	chr8	35072629	37188532	43488	-0.675952276237713
100-PM-064_LCM3	chr8	37188949	37292138	2206	-0.703535372196632
100-PM-064_LCM3	chr8	37294046	38744411	30111	-0.571031783100138
100-PM-064_LCM3	chr8	38745099	38917178	3717	-0.64520860986983
100-PM-064_LCM3	chr8	38918542	39574504	13686	-0.57661610844482
100-PM-064_LCM3	chr8	39574519	39689284	2439	-0.639776098848378
100-PM-064_LCM3	chr8	39689973	40334599	13638	-0.596604303998309
100-PM-064_LCM3	chr8	40352637	41282899	20144	-0.681817605213611
100-PM-064_LCM3	chr8	41285142	42708414	29766	-0.580701333545128
100-PM-064_LCM3	chr8	42709588	43024867	6562	-0.553862981172914
100-PM-064_LCM3	chr8	43035792	43235646	4178	-0.619741088465549
100-PM-064_LCM3	chr8	43237639	43242341	278	-0.674069541871267
100-PM-064_LCM3	chr8	43243912	43382364	2957	-0.654139356559347
100-PM-064_LCM3	chr8	43384062	43576082	4116	-0.538906188732322
100-PM-064_LCM3	chr8	43577577	43940679	7756	-0.581212283676384
100-PM-064_LCM3	chr8	43941158	45197582	3178	-0.381062042228673
100-PM-064_LCM3	chr8	45200141	45927332	1470	-0.621452434742252
100-PM-064_LCM3	chr8	45927537	45939640	191	-2.69898963428642
100-PM-064_LCM3	chr8	45940489	46278261	6887	-0.654862788838777
100-PM-064_LCM3	chr8	46278589	46898799	13434	-0.630700330870871
100-PM-064_LCM3	chr8	46899941	49322369	50727	-0.679969488913443
100-PM-064_LCM3	chr8	49322971	50705418	28646	-0.718381030247724
100-PM-064_LCM3	chr8	50712463	51344603	13392	-0.673451492633108
100-PM-064_LCM3	chr8	51347101	51442146	2086	-0.781878470343119
100-PM-064_LCM3	chr8	51443584	51479949	809	-0.632616621267131
100-PM-064_LCM3	chr8	51480256	51644365	3504	-0.758387891924509
100-PM-064_LCM3	chr8	51644440	52064970	8748	-0.676354976062125
100-PM-064_LCM3	chr8	52131677	52616840	10027	-0.703970228699239
100-PM-064_LCM3	chr8	52621415	52994137	7894	-0.642497782876654
100-PM-064_LCM3	chr8	52994200	53208794	4557	-0.734526168348239
100-PM-064_LCM3	chr8	53209080	53465704	5573	-0.581766864932434
100-PM-064_LCM3	chr8	53468923	53469046	13	-0.184407414738229
100-PM-064_LCM3	chr8	53482002	53574722	2073	-0.762274838079288
100-PM-064_LCM3	chr8	53576221	53614388	812	-0.653304597019455
100-PM-064_LCM3	chr8	53615423	53669955	1193	-0.72940136683747
100-PM-064_LCM3	chr8	53676330	54257618	11989	-0.615638434115922
100-PM-064_LCM3	chr8	54258119	54527476	5888	-0.69571404764637
100-PM-064_LCM3	chr8	54527770	54722276	4166	-0.64198687996041
100-PM-064_LCM3	chr8	54725331	55129269	8613	0.189560301723256
100-PM-064_LCM3	chr8	55131036	55272666	3034	-0.648995321179577
100-PM-064_LCM3	chr8	55272758	55361114	1843	-0.692314341035386
100-PM-064_LCM3	chr8	55361943	55418199	1188	-0.614044118770446
100-PM-064_LCM3	chr8	55422343	55928260	10520	-0.669475694703072
100-PM-064_LCM3	chr8	55928388	56289129	7587	-0.598237082115686
100-PM-064_LCM3	chr8	56293068	56401636	2312	-0.715101437364946
100-PM-064_LCM3	chr8	56402425	56860943	9754	-0.664995112181833
100-PM-064_LCM3	chr8	56863556	57203805	4080	-0.749467729159762
100-PM-064_LCM3	chr8	57203810	57204266	30	-0.675137273793021
100-PM-064_LCM3	chr8	57204329	57214928	259	-1.3612502292621
100-PM-064_LCM3	chr8	57214952	57215463	56	-1.07463358278931
100-PM-064_LCM3	chr8	57215498	57769403	11631	-0.749551131559312
100-PM-064_LCM3	chr8	57771631	58158631	8184	-0.655721609311161
100-PM-064_LCM3	chr8	58159831	58259165	2212	-0.750477833113546
100-PM-064_LCM3	chr8	58259185	58292758	738	-0.603075089604849
100-PM-064_LCM3	chr8	58293780	58527266	5049	-0.698639680964471
100-PM-064_LCM3	chr8	58528265	58817500	6170	-0.591500951542717
100-PM-064_LCM3	chr8	58820819	67477900	180836	0.239488553583629
100-PM-064_LCM3	chr8	67478200	67543077	1365	-0.606670095521463
100-PM-064_LCM3	chr8	67543701	67566729	517	-0.740781837768002
100-PM-064_LCM3	chr8	67567642	67634295	1393	-0.596764614966746
100-PM-064_LCM3	chr8	67657769	67934991	5824	-0.688788366717517
100-PM-064_LCM3	chr8	67935224	68261822	6914	-0.627463344163933
100-PM-064_LCM3	chr8	68263305	68562799	6197	-0.663520537470863
100-PM-064_LCM3	chr8	68576276	68895708	6723	-0.604589725658313
100-PM-064_LCM3	chr8	68906599	69139261	3322	-3.24634360608126
100-PM-064_LCM3	chr8	69139953	69257913	2586	-0.695715349916573
100-PM-064_LCM3	chr8	69257929	69700457	9297	-0.690016331754292
100-PM-064_LCM3	chr8	69700713	70139786	9379	-0.623374263128166
100-PM-064_LCM3	chr8	70141887	70273592	2794	-0.629480247079856
100-PM-064_LCM3	chr8	70274408	70685756	8522	-0.600543800336246
100-PM-064_LCM3	chr8	70685776	85644026	314108	0.209331355816768
100-PM-064_LCM3	chr8	85644034	85828694	977	-0.565633976383357
100-PM-064_LCM3	chr8	85829462	101232033	322450	0.236803846173477
100-PM-064_LCM3	chr8	101284788	102032611	15357	-0.599067274890298
100-PM-064_LCM3	chr8	102034908	103023546	20870	-0.607366336531155
100-PM-064_LCM3	chr8	103024491	103130302	2289	-0.557256174236191
100-PM-064_LCM3	chr8	103130882	104339239	26077	-0.659869333314045
100-PM-064_LCM3	chr8	104355802	104453971	2102	-0.589743553155777
100-PM-064_LCM3	chr8	104456236	104704152	5302	-0.67712840166187
100-PM-064_LCM3	chr8	104704324	104916853	4376	-0.663816840726758
100-PM-064_LCM3	chr8	104944615	143661621	817459	0.231708473103865
100-PM-064_LCM3	chr8	143661789	143669587	197	0.176626356422274
100-PM-064_LCM3	chr8	143669728	145075681	26008	0.314658085168084
100-PM-064_LCM3	chr9	10869	117371	2015	-0.355196767630408
100-PM-064_LCM3	chr9	118449	425395	6424	-0.739038514382649
100-PM-064_LCM3	chr9	432081	1306646	18931	-0.655808095672986
100-PM-064_LCM3	chr9	1306855	1555835	5234	-0.707008104885298
100-PM-064_LCM3	chr9	1556487	1792277	5253	-0.589519351189891
100-PM-064_LCM3	chr9	1792528	2188850	8468	-0.723978697805677
100-PM-064_LCM3	chr9	2190296	2693722	11014	-0.64421863180393
100-PM-064_LCM3	chr9	2694050	2851381	3329	-0.712463459643853
100-PM-064_LCM3	chr9	2854963	2934299	1745	-0.606542865675189
100-PM-064_LCM3	chr9	2935580	2998820	1393	-0.763886933979408
100-PM-064_LCM3	chr9	2999985	3080031	1733	-0.620509309677674
100-PM-064_LCM3	chr9	3080970	3636290	11993	-0.675350071046106
100-PM-064_LCM3	chr9	3636957	4712644	23684	-0.627468187800615
100-PM-064_LCM3	chr9	4713950	4714182	16	-0.928373733068037
100-PM-064_LCM3	chr9	4715302	5274648	11873	-0.605428646913976
100-PM-064_LCM3	chr9	5275005	6170162	19056	-0.578984583850319
100-PM-064_LCM3	chr9	6172296	6377554	4268	-0.633057601446514
100-PM-064_LCM3	chr9	6378943	6379182	14	-0.435141217143053
100-PM-064_LCM3	chr9	6384078	6649110	5637	-0.565883686529073
100-PM-064_LCM3	chr9	6653359	6800132	3177	-0.675724305567889
100-PM-064_LCM3	chr9	6800802	7092119	6277	-0.602407180949753
100-PM-064_LCM3	chr9	7092759	7164502	1592	-0.734682205730544
100-PM-064_LCM3	chr9	7176323	7286501	2350	-0.593178092416981
100-PM-064_LCM3	chr9	7286599	7331295	1034	-0.748072376857828
100-PM-064_LCM3	chr9	7331504	8101949	16630	-0.671678743284725
100-PM-064_LCM3	chr9	8102884	8439754	7075	-0.732458332651416
100-PM-064_LCM3	chr9	8441023	8921652	10098	-0.689393282234192
100-PM-064_LCM3	chr9	8922000	9891633	17681	-0.748101013763481
100-PM-064_LCM3	chr9	9894730	10147610	5330	-0.675560850438005
100-PM-064_LCM3	chr9	10148146	13666121	73666	-0.656643240209303
100-PM-064_LCM3	chr9	13666890	13797052	2875	-0.711823485798432
100-PM-064_LCM3	chr9	13798336	14032024	5154	-0.568655054560631
100-PM-064_LCM3	chr9	14032812	14487858	9726	-0.603684281761728
100-PM-064_LCM3	chr9	14491639	15366793	13988	-3.23452748283778
100-PM-064_LCM3	chr9	15367470	15408831	964	-0.514738142613147
100-PM-064_LCM3	chr9	15410536	15636262	4928	-0.714913596418897
100-PM-064_LCM3	chr9	15638473	16012564	8194	-0.587397358644057
100-PM-064_LCM3	chr9	16013074	16127888	2449	-0.746479746288504
100-PM-064_LCM3	chr9	16129632	16391503	5683	-0.665718048603367
100-PM-064_LCM3	chr9	16394942	16453684	1298	-0.804996699794662
100-PM-064_LCM3	chr9	16467860	16724057	5363	-0.654773853052749
100-PM-064_LCM3	chr9	16726121	16917674	4208	-0.726019235837508
100-PM-064_LCM3	chr9	16918198	17512372	12488	-0.662035404713608
100-PM-064_LCM3	chr9	17512416	17607556	2080	-0.724671553510566
100-PM-064_LCM3	chr9	17608786	17750888	3114	-0.601685717465423
100-PM-064_LCM3	chr9	17751474	17917963	3542	-0.71725838467504
100-PM-064_LCM3	chr9	17918273	17986623	1550	-0.549975099587951
100-PM-064_LCM3	chr9	17987028	18114762	2767	-0.745614867340625
100-PM-064_LCM3	chr9	18115936	19205998	23493	-0.585816894579929
100-PM-064_LCM3	chr9	19206495	19321852	2513	-0.634190612005777
100-PM-064_LCM3	chr9	19322933	20656939	28033	-0.580560154407444
100-PM-064_LCM3	chr9	20657029	20925500	5704	-0.536272870639642
100-PM-064_LCM3	chr9	20928324	21167466	5183	-0.609317852738439
100-PM-064_LCM3	chr9	21167619	21470998	6627	-0.543194923867695
100-PM-064_LCM3	chr9	21471500	21618045	3155	-0.601124861026399
100-PM-064_LCM3	chr9	21619715	21721616	2235	-0.493571869452635
100-PM-064_LCM3	chr9	21721940	21961867	5015	-0.634948611081927
100-PM-064_LCM3	chr9	21966222	22645655	10370	-3.20839895409204
100-PM-064_LCM3	chr9	22652042	22724166	1523	-0.567663799256037
100-PM-064_LCM3	chr9	22727957	23154692	9062	-0.653037239704148
100-PM-064_LCM3	chr9	23155778	24000246	12121	-3.24944623856004
100-PM-064_LCM3	chr9	24029231	25366778	25753	-0.64241680623378
100-PM-064_LCM3	chr9	25370607	28793889	72335	-0.672833749827851
100-PM-064_LCM3	chr9	28794228	29008738	4660	-0.742640282111696
100-PM-064_LCM3	chr9	29009335	29518848	10857	-0.656598735716572
100-PM-064_LCM3	chr9	29519398	29584729	1549	-0.799085876132512
